domain,company_id,entity_id,entity,google_query
franq.com.br,212610,1478438810,appstore,franq.com.br site:apps.apple.com
upstreamapp.com,124249,1464548496,appstore,upstreamapp.com site:apps.apple.com
trubify.com,184346,1524438674,appstore,trubify.com site:apps.apple.com
segari.id,192652,1555617383,appstore,segari.id site:apps.apple.com
kasa.co.kr,197592,1463258091,appstore,kasa.co.kr site:apps.apple.com
knave.eu,203560,1558457511,appstore,knave.eu site:apps.apple.com
getquin.com,129957,1513629447,appstore,getquin.com site:apps.apple.com
gable.to,204353,1500898270,appstore,gable.to site:apps.apple.com
magaloop.com,72010,1444602039,appstore,magaloop.com site:apps.apple.com
vested.co.in,62220,1478145933,appstore,vested.co.in site:apps.apple.com
workwhilejobs.com,114061,1482056513,appstore,workwhilejobs.com site:apps.apple.com
cartona.com,232521,1481935260,appstore,cartona.com site:apps.apple.com
fizzsocial.app,371536,1548207780,appstore,fizzsocial.app site:apps.apple.com
withyotta.com,138102,1497647778,appstore,withyotta.com site:apps.apple.com
northstargaming.ca,424917,1625887437,appstore,northstargaming.ca site:apps.apple.com
stake.rent,61528,1481979875,appstore,stake.rent site:apps.apple.com
fridgenomore.com,192037,1516418455,appstore,fridgenomore.com site:apps.apple.com
lionsbot.com,385815,1517561219,appstore,lionsbot.com site:apps.apple.com
pagarbook.com,148403,1547809321,appstore,pagarbook.com site:apps.apple.com
rabo.cat,125171,1451276379,appstore,rabo.cat site:apps.apple.com
sciencecreates.co.uk,385830,1557517555,appstore,sciencecreates.co.uk site:apps.apple.com
broom.id,293990,1642251400,appstore,broom.id site:apps.apple.com
trinsic.id,226283,1475160728,appstore,trinsic.id site:apps.apple.com
cookin.com,418089,1626401584,appstore,cookin.com site:apps.apple.com
meetmable.com,110404,1491393450,appstore,meetmable.com site:apps.apple.com
felmo.de,143674,1475502952,appstore,felmo.de site:apps.apple.com
flossy.com,196146,1546795332,appstore,flossy.com site:apps.apple.com
clarifruit.com,83584,1318218654,appstore,clarifruit.com site:apps.apple.com
avenue8.com,111076,1484375863,appstore,avenue8.com site:apps.apple.com
kikitrade.com,202552,1507120441,appstore,kikitrade.com site:apps.apple.com
juntossomosmais.com.br,202267,1300417870,appstore,juntossomosmais.com.br site:apps.apple.com
cobre.co,174739,1576542369,appstore,cobre.co site:apps.apple.com
coinsmart.com,190562,1480226085,appstore,coinsmart.com site:apps.apple.com
peculium.io,195987,1442079255,appstore,peculium.io site:apps.apple.com
tinvio.com,123368,1472428382,appstore,tinvio.com site:apps.apple.com
omie.fr,190093,1541604414,appstore,omie.fr site:apps.apple.com
getprizepool.com,149250,1522785232,appstore,getprizepool.com site:apps.apple.com
nejree.com,119827,1454057624,appstore,nejree.com site:apps.apple.com
runbuggy.com,256438,1170457407,appstore,runbuggy.com site:apps.apple.com
iapts.com,261110,1474206645,appstore,iapts.com site:apps.apple.com
apnaklub.com,214447,1590195613,appstore,apnaklub.com site:apps.apple.com
klivo.com,122640,1504871346,appstore,klivo.com site:apps.apple.com
oxwash.com,131656,1532371645,appstore,oxwash.com site:apps.apple.com
rainbow.me,212388,1457119021,appstore,rainbow.me site:apps.apple.com
eka.care,225964,1561621558,appstore,eka.care site:apps.apple.com
commmune.jp,119910,1431404222,appstore,commmune.jp site:apps.apple.com
joinimmediate.com,192257,1469028887,appstore,joinimmediate.com site:apps.apple.com
getcure.app,288984,1606184228,appstore,getcure.app site:apps.apple.com
mathwallet.org,176486,1383637331,appstore,mathwallet.org site:apps.apple.com
sarisuki.com,294609,1600374121,appstore,sarisuki.com site:apps.apple.com
blackthorn.finance,268638,1509077781,appstore,blackthorn.finance site:apps.apple.com
uptime.app,122249,1505323328,appstore,uptime.app site:apps.apple.com
upland.me,52039,1457175587,appstore,upland.me site:apps.apple.com
solvehq.com,120446,1482385777,appstore,solvehq.com site:apps.apple.com
tapcheck.com,290198,1482944292,appstore,tapcheck.com site:apps.apple.com
dijanow.com,183073,1550478270,appstore,dijanow.com site:apps.apple.com
apricushealth.com,178804,1557210720,appstore,apricushealth.com site:apps.apple.com
aimi.fm,262849,1470043312,appstore,aimi.fm site:apps.apple.com
relevel.com,247341,1581770360,appstore,relevel.com site:apps.apple.com
eternalhealth.com,283253,1593411315,appstore,eternalhealth.com site:apps.apple.com
digihaul.com,242445,1533031737,appstore,digihaul.com site:apps.apple.com
monix.co.th,245108,1562313190,appstore,monix.co.th site:apps.apple.com
craft.do,121151,1487937127,appstore,craft.do site:apps.apple.com
xinfinity.io,42886,1401101777,appstore,xinfinity.io site:apps.apple.com
nabla.com,16483,1508527335,appstore,nabla.com site:apps.apple.com
zevoy.com,256936,1544053157,appstore,zevoy.com site:apps.apple.com
renrenbit.com,71672,1443447248,appstore,renrenbit.com site:apps.apple.com
willapay.com,128447,1526635533,appstore,willapay.com site:apps.apple.com
endel.io,32305,1346247457,appstore,endel.io site:apps.apple.com
thndr.app,138163,1494883259,appstore,thndr.app site:apps.apple.com
mylyka.com,81872,1268612476,appstore,mylyka.com site:apps.apple.com
btse.com,125713,1494556510,appstore,btse.com site:apps.apple.com
candivore.io,185159,1138264921,appstore,candivore.io site:apps.apple.com
copilotsearch.com,148589,1479718002,appstore,copilotsearch.com site:apps.apple.com
noice.id,238670,1484372791,appstore,noice.id site:apps.apple.com
joinforage.com,186411,1515843384,appstore,joinforage.com site:apps.apple.com
hubpay.ae,130663,1544666054,appstore,hubpay.ae site:apps.apple.com
hiphi.com,324755,1467847635,appstore,hiphi.com site:apps.apple.com
breedr.co,18482,1435530409,appstore,breedr.co site:apps.apple.com
youngplatform.com,47442,1446005022,appstore,youngplatform.com site:apps.apple.com
okadoc.com,124997,1376482341,appstore,okadoc.com site:apps.apple.com
getpenfold.com,99378,1503716125,appstore,getpenfold.com site:apps.apple.com
skipcart.com,79411,1463040306,appstore,skipcart.com site:apps.apple.com
coverflex.com,38603,1534924147,appstore,coverflex.com site:apps.apple.com
ziglu.io,139673,1472192023,appstore,ziglu.io site:apps.apple.com
cartlow.com,86574,1455009311,appstore,cartlow.com site:apps.apple.com
getmymuse.com,121292,1451609434,appstore,getmymuse.com site:apps.apple.com
nursa.com,266986,1448418996,appstore,nursa.com site:apps.apple.com
xingxingmobility.com,197140,1460221520,appstore,xingxingmobility.com site:apps.apple.com
indiagold.co,189072,1549055305,appstore,indiagold.co site:apps.apple.com
xrex.io,234059,1482096895,appstore,xrex.io site:apps.apple.com
buzzer.com,165207,1530058029,appstore,buzzer.com site:apps.apple.com
dispo.fun,139973,1491684197,appstore,dispo.fun site:apps.apple.com
kavall.co,211160,1563376780,appstore,kavall.co site:apps.apple.com
tuningbill.com,158336,1508126096,appstore,tuningbill.com site:apps.apple.com
swan.io,40202,1536581956,appstore,swan.io site:apps.apple.com
milkmoovement.com,138074,1461480770,appstore,milkmoovement.com site:apps.apple.com
omnibiz.com,232838,1567386121,appstore,omnibiz.com site:apps.apple.com
marqvision.com,119834,1472891908,appstore,marqvision.com site:apps.apple.com
game.tv,120241,1510786360,appstore,game.tv site:apps.apple.com
guang.com,140261,1089884052,appstore,guang.com site:apps.apple.com
zigazoo.com,138374,1506092240,appstore,zigazoo.com site:apps.apple.com
telda.app,205286,1519608437,appstore,telda.app site:apps.apple.com
stationhead.com,54127,1076117681,appstore,stationhead.com site:apps.apple.com
sofiasalud.com,16936,1463424996,appstore,sofiasalud.com site:apps.apple.com
useyardstick.com,217785,889815411,appstore,useyardstick.com site:apps.apple.com
greenly.earth,135049,1490423197,appstore,greenly.earth site:apps.apple.com
blocktrade.com,232476,1360294403,appstore,blocktrade.com site:apps.apple.com
ufodrive.com,120468,1361755810,appstore,ufodrive.com site:apps.apple.com
numerade.com,122057,1509857922,appstore,numerade.com site:apps.apple.com
instride.health,371742,1627038999,appstore,instride.health site:apps.apple.com
higo.io,168716,1505830918,appstore,higo.io site:apps.apple.com
nue.life,208948,1575902291,appstore,nue.life site:apps.apple.com
formhealth.co,101090,1481479389,appstore,formhealth.co site:apps.apple.com
symmetrical.ai,35472,1460787533,appstore,symmetrical.ai site:apps.apple.com
contasimples.com,138011,1467011933,appstore,contasimples.com site:apps.apple.com
vauld.com,177292,1509251174,appstore,vauld.com site:apps.apple.com
care.ai,284354,1477526775,appstore,care.ai site:apps.apple.com
colearn.id,148375,1498950339,appstore,colearn.id site:apps.apple.com
foodrocket.me,203399,1552202489,appstore,foodrocket.me site:apps.apple.com
useline.com,148036,1525101476,appstore,useline.com site:apps.apple.com
ayu.health,241367,1542965552,appstore,ayu.health site:apps.apple.com
truemeds.in,209421,1462882409,appstore,truemeds.in site:apps.apple.com
eleos.health,125376,1488734748,appstore,eleos.health site:apps.apple.com
dripshop.live,285415,1568026219,appstore,dripshop.live site:apps.apple.com
dongnae.com,176815,1540714421,appstore,dongnae.com site:apps.apple.com
quicko.com.br,95516,1465247007,appstore,quicko.com.br site:apps.apple.com
treecard.org,168060,1556120981,appstore,treecard.org site:apps.apple.com
karkinos.in,255231,1598873948,appstore,karkinos.in site:apps.apple.com
splan.cn,337611,1526618742,appstore,splan.cn site:apps.apple.com
istegelsin.com,198694,1317811457,appstore,istegelsin.com site:apps.apple.com
peregrine.io,130240,1442426025,appstore,peregrine.io site:apps.apple.com
sdui.de,124347,1145264453,appstore,sdui.de site:apps.apple.com
therecount.com,111453,1476451822,appstore,therecount.com site:apps.apple.com
wati.io,219547,1507066694,appstore,wati.io site:apps.apple.com
nutrisense.io,124993,1479100171,appstore,nutrisense.io site:apps.apple.com
blnk.ai,386661,1564951015,appstore,blnk.ai site:apps.apple.com
emcasa.com,61355,1371773846,appstore,emcasa.com site:apps.apple.com
ongoody.com,174896,1502301646,appstore,ongoody.com site:apps.apple.com
fondeadora.com,73136,1438141144,appstore,fondeadora.com site:apps.apple.com
arianee.org,191603,1435782507,appstore,arianee.org site:apps.apple.com
intellect.co,173938,1483308512,appstore,intellect.co site:apps.apple.com
doctornow.co.kr,324683,1513718380,appstore,doctornow.co.kr site:apps.apple.com
adakami.id,367330,1462715669,appstore,adakami.id site:apps.apple.com
airgraft.com,95238,1449516925,appstore,airgraft.com site:apps.apple.com
luca-app.de,316846,1531742708,appstore,luca-app.de site:apps.apple.com
bennie.com,137438,1497934554,appstore,bennie.com site:apps.apple.com
versusgame.com,126835,1536931360,appstore,versusgame.com site:apps.apple.com
investbamboo.com,129122,1474833078,appstore,investbamboo.com site:apps.apple.com
trainual.com,120587,1474395960,appstore,trainual.com site:apps.apple.com
bijak.in,110164,1568697202,appstore,bijak.in site:apps.apple.com
upflex.com,61550,1419605698,appstore,upflex.com site:apps.apple.com
newton.co,284734,1370504122,appstore,newton.co site:apps.apple.com
aspenrxhealth.com,54583,1456407725,appstore,aspenrxhealth.com site:apps.apple.com
firesidechat.com,185286,1526340798,appstore,firesidechat.com site:apps.apple.com
dobackflip.com,316733,1617572041,appstore,dobackflip.com site:apps.apple.com
let.jp,172270,1253351424,appstore,let.jp site:apps.apple.com
caju.com.br,61657,1483671427,appstore,caju.com.br site:apps.apple.com
superhero.com.au,157873,1547226148,appstore,superhero.com.au site:apps.apple.com
parler.com,171650,1402727988,appstore,parler.com site:apps.apple.com
onlyonecard.eu,235354,1520016716,appstore,onlyonecard.eu site:apps.apple.com
snoop.app,131657,1495077102,appstore,snoop.app site:apps.apple.com
homethrive.com,169303,1480415119,appstore,homethrive.com site:apps.apple.com
